tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
"wanting to go vegan vs. needing a high protein, low cal diet in order to lose weight vs. my parents not supporting veganism, thus not buying plant-based protein foods :,)",1.5098945598069842e+18,en,0.0,0.0,0.8333333333333334,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.16666666666666666
"wanting to go vegan vs. needing a high protein, low cal diet in order to lose weight vs. my parents not supporting veganism, thus not buying plant-based protein foods :,)",1.5098945598069842e+18,en,0.0,0.0,0.16666666666666666,0.0,,,Plant based food should be encouraged,0.6,0.16666666666666666
"wanting to go vegan vs. needing a high protein, low cal diet in order to lose weight vs. my parents not supporting veganism, thus not buying plant-based protein foods :,)",1.5098945598069842e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
"<MENTION> I know a lesbian who, if she was a child today, would be encouraged to dismantle her body based on the return of outmoded ""gender"" stereotypes. And all of this brand of conversion therapy would be done as if it was anti-conversion therapy.",1.5098790980757586e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.75
"<MENTION> I know a lesbian who, if she was a child today, would be encouraged to dismantle her body based on the return of outmoded ""gender"" stereotypes. And all of this brand of conversion therapy would be done as if it was anti-conversion therapy.",1.5098790980757586e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.8,
<MENTION> <MENTION> Well what you have them do? I personally enjoy the plant based meats. I see now issue with trying to create them. It’s always conscious to be considerate of vegetarians/vegans when having a cookout. At least for me I know to be inclusive of dietary needs of others.,1.51179201694174e+18,en,0.5627853870391846,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
"<MENTION> <MENTION> <MENTION> You a cold blooded killer my dude. Respect, cause I know after you left from taking his food you felt 10 feet tall 😂💯",1.512010004378927e+18,en,0.0,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
<MENTION> Do you know about Balance of Nature?  It's a high powered fruit and vegetable pills.  Fruits and veggies have 2 different pills.  I have it listed on my other profile <MENTION> If interested.  May help the pain.,1.509207017847722e+18,en,0.0,0.0,0.3333333333333333,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,0.6666666666666666
<MENTION> Do you know about Balance of Nature?  It's a high powered fruit and vegetable pills.  Fruits and veggies have 2 different pills.  I have it listed on my other profile <MENTION> If interested.  May help the pain.,1.509207017847722e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.6,
The world is full of people who think they're serious about climate change but who continue to eat meat. Do they know that we have to *completely decarbonize* by 2050 to have a fair chance at 1.5C? That meat production contributes 14% of all GHGs?,1.509347374078251e+18,en,0.6120216846466064,0.0,0.8333333333333334,0.0,,,We should reduce the consumption of meat,1.0,0.0
The world is full of people who think they're serious about climate change but who continue to eat meat. Do they know that we have to *completely decarbonize* by 2050 to have a fair chance at 1.5C? That meat production contributes 14% of all GHGs?,1.509347374078251e+18,en,0.6120216846466064,0.0,0.3333333333333333,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.0
The world is full of people who think they're serious about climate change but who continue to eat meat. Do they know that we have to *completely decarbonize* by 2050 to have a fair chance at 1.5C? That meat production contributes 14% of all GHGs?,1.509347374078251e+18,en,0.6120216846466064,0.0,0.3333333333333333,0.0,,,Meat alternatives should be encouraged,1.0,0.0
The world is full of people who think they're serious about climate change but who continue to eat meat. Do they know that we have to *completely decarbonize* by 2050 to have a fair chance at 1.5C? That meat production contributes 14% of all GHGs?,1.509347374078251e+18,en,0.6120216846466064,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,1.0,
"this is a lunch's menu, Boiled Steak🥩, severed with Taco🌮 , then vegetable for today will recommend with Eggplant🍆",1.5119414499604849e+18,en,0.0,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.0,
"<MENTION> You want people to eat healthier. So manufacturers need to STOP putting sugar in food. Why do we NEED added sugar in fresh meat?

And STOP putting sodium nitrite and sodium polyphosphate in food - They will POISON you just for getting them on your skin!",1.5116767234856837e+18,en,0.5131790637969971,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.8
"<MENTION> You want people to eat healthier. So manufacturers need to STOP putting sugar in food. Why do we NEED added sugar in fresh meat?

And STOP putting sodium nitrite and sodium polyphosphate in food - They will POISON you just for getting them on your skin!",1.5116767234856837e+18,en,0.5131790637969971,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,1.0,
"Meat doesn't get more free range than game.

If you're looking for sustainable, delicious and nutritious produce which can help boost our food security - why not try game meat?

If you've never eaten it, now is the perfect time to give it a go!",1.5113195287681595e+18,en,0.6365348100662231,0.0,0.2,0.0,,,Meat alternatives should be encouraged,0.8,0.0
"Meat doesn't get more free range than game.

If you're looking for sustainable, delicious and nutritious produce which can help boost our food security - why not try game meat?

If you've never eaten it, now is the perfect time to give it a go!",1.5113195287681595e+18,en,0.6365348100662231,0.0,0.4,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
"Meat doesn't get more free range than game.

If you're looking for sustainable, delicious and nutritious produce which can help boost our food security - why not try game meat?

If you've never eaten it, now is the perfect time to give it a go!",1.5113195287681595e+18,en,0.6365348100662231,0.0,0.4,0.0,,,We should reduce the consumption of meat,0.8,0.0
"Meat doesn't get more free range than game.

If you're looking for sustainable, delicious and nutritious produce which can help boost our food security - why not try game meat?

If you've never eaten it, now is the perfect time to give it a go!",1.5113195287681595e+18,en,0.6365348100662231,0.0,0.0,0.0,unrelated,,Meat alternatives should be encouraged,0.8,
"<MENTION> it is meat,just regulate it as you would regulate your beef consumption on your meal plan. Na ukule more fruits and vegetables, as you moderate meat intake",1.5091762575729172e+18,en,0.6501584649085999,0.0,0.8,0.0,,,We should reduce the consumption of meat,0.8,0.0
"<MENTION> it is meat,just regulate it as you would regulate your beef consumption on your meal plan. Na ukule more fruits and vegetables, as you moderate meat intake",1.5091762575729172e+18,en,0.6501584649085999,0.0,0.2,0.0,,,Plant based food should be encouraged,0.8,0.0
"<MENTION> it is meat,just regulate it as you would regulate your beef consumption on your meal plan. Na ukule more fruits and vegetables, as you moderate meat intake",1.5091762575729172e+18,en,0.6501584649085999,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.0
"<MENTION> it is meat,just regulate it as you would regulate your beef consumption on your meal plan. Na ukule more fruits and vegetables, as you moderate meat intake",1.5091762575729172e+18,en,0.6501584649085999,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
"<MENTION> My dad has always been a health nut, was a wrestler and into weight lifting back in the day..he always says any diet that tells you to totally exclude a food group is a red flag. You can be healthy and eat normal!",1.5106335183591055e+18,en,0.0,0.0,0.6666666666666666,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.3333333333333333
"<MENTION> My dad has always been a health nut, was a wrestler and into weight lifting back in the day..he always says any diet that tells you to totally exclude a food group is a red flag. You can be healthy and eat normal!",1.5106335183591055e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
We can save the planet and climate... but we won't. NZ and the world en masse have a massive disconnect between animal ag methane emissions nutrient runoff deforestation. Not to mention a third of the worlds grain is fed to stock. Stop MEAT. Save the planet ...easy ..but we wont,1.511438202695209e+18,en,0.0,0.0,1.0,0.0,,,We should reduce the consumption of meat,1.0,0.0
We can save the planet and climate... but we won't. NZ and the world en masse have a massive disconnect between animal ag methane emissions nutrient runoff deforestation. Not to mention a third of the worlds grain is fed to stock. Stop MEAT. Save the planet ...easy ..but we wont,1.511438202695209e+18,en,0.0,0.0,0.16666666666666666,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.0
We can save the planet and climate... but we won't. NZ and the world en masse have a massive disconnect between animal ag methane emissions nutrient runoff deforestation. Not to mention a third of the worlds grain is fed to stock. Stop MEAT. Save the planet ...easy ..but we wont,1.511438202695209e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,1.0,
"<MENTION> Low quality meat products is the reason. Thanks to all Arab dishes and hormone injected and formalin treated meat.
Stop eating non-veg..no other option.",1.511397951557575e+18,en,0.5223917961120605,0.0,0.6666666666666666,0.0,,,Vegan and vegetarian diets should be encouraged,0.6,0.0
"<MENTION> Low quality meat products is the reason. Thanks to all Arab dishes and hormone injected and formalin treated meat.
Stop eating non-veg..no other option.",1.511397951557575e+18,en,0.5223917961120605,0.0,0.6666666666666666,0.0,,,We should reduce the consumption of meat,0.6,0.0
"<MENTION> Low quality meat products is the reason. Thanks to all Arab dishes and hormone injected and formalin treated meat.
Stop eating non-veg..no other option.",1.511397951557575e+18,en,0.5223917961120605,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.6,
<MENTION> <MENTION> Please vegan/vegetarian bukan vegetable 😭😭😭,1.5104909189900042e+18,en,0.6623153686523438,0.0,0.0,0.0,,,Plant based food should be encouraged,0.2,
<MENTION> I’m okay with being plant based but there are certain foods I will not ever try to replace.,1.511593396443394e+18,en,0.7456731796264648,0.0,1.0,0.0,,,Plant based food should be encouraged,0.6,0.0
<MENTION> I’m okay with being plant based but there are certain foods I will not ever try to replace.,1.511593396443394e+18,en,0.7456731796264648,0.0,0.0,0.0,unrelated,,Plant based food should be encouraged,0.6,
"<MENTION> <MENTION> <MENTION> My whole point was that she equated veganism to a cesspool blah blah blah.  Just a terrible random description to make her point.  Who really cares?  

People just try so hard they sound silly is all I’m saying.",1.511925173649232e+18,en,0.0,0.0,0.75,0.0,,,Vegan and vegetarian diets should be encouraged,0.75,0.25
"<MENTION> <MENTION> <MENTION> My whole point was that she equated veganism to a cesspool blah blah blah.  Just a terrible random description to make her point.  Who really cares?  

People just try so hard they sound silly is all I’m saying.",1.511925173649232e+18,en,0.0,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,0.75,
I love being vegan so much,1.512000573494727e+18,en,0.665814220905304,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.2,
"Of course, this is just another talking point for Kenney's political campaign. He loves to say that the carbon tax is the biggest problem. Wayne, of course, refuses to actually moderate or have on a professional to debate. This is an ad for Jason Kenney's political career",1.5118942585374925e+18,en,0.0,0.0,0.3333333333333333,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,0.6666666666666666
